"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","3","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","7","1","1","7","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","0","0","0","11","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","","","","","",""
"文京","0","0","0","0","1","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","0","0","0","19","1","3","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","1","0","0","3","3","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","0","0","1","21","5","3","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","0","3","11","8","1","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","2","0","1","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","0","2","3","35","2","5","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","0","1","0","1","21","2","6","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","0","10","1","5","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","1","0","0","18","7","2","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","2","1","0","3","37","2","1","2","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"北区","10","0","0","3","6","2","4","0","2","0","0","0","0","2","1","1","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","0","0","1","9","1","7","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","","","","","",""
"板橋区","4","0","0","0","6","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","","","","",""
"練馬区","3","1","0","4","7","5","1","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","0","1","1","8","5","1","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","1","0","0","1","8","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","6","0","0","2","22","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子","0","0","0","0","3","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","","","","",""
"町田市","0","0","0","1","22","2","1","0","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","2","32","11","5","2","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","0","0","4","1","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","0","0","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","1","0","0","2","13","5","3","1","4","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","2","0","1","7","55","4","1","0","3","0","0","0","0","3","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","30","11","5","41","411","76","67","15","30","0","0","1","0","40","3","1","0","1","1","0","2","0","0","","","","","",""
