"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","42","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","2","0","0"
"中央区","78","0","0","0","2","8","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"みなと","61","0","6","2","16","2","0","1","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","7","6","1","1","0","0"
"新宿区","109","0","0","3","36","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","7","6","2","2","0","0"
"文京","57","0","0","0","16","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","4","3","1","1","0","0"
"台東","70","0","0","7","33","8","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"墨田区","58","0","0","0","19","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"江東区","57","0","0","2","20","6","0","0","2","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0"
"品川区","143","0","0","0","33","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","0","0","0","0"
"目黒区","35","0","0","2","12","2","0","3","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"大田区","149","0","1","3","66","2","1","2","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","10","9","1","1","0","0"
"世田谷","85","0","1","2","73","7","2","5","8","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","9","8","2","2","0","0"
"渋谷区","98","0","0","0","45","3","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","5","4","1","2","0","0"
"中野区","178","0","0","0","61","3","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"杉並","94","0","0","0","19","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"池袋","34","0","1","2","6","4","0","2","1","0","0","0","0","1","1","0","0","2","0","0","0","0","0","0","6","5","1","1","0","0"
"北区","113","0","0","2","36","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"荒川区","35","0","0","0","16","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","2","1","0","0","0"
"板橋区","120","0","0","0","19","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"練馬区","110","0","0","1","19","8","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","5","0","0","0","0"
"足立","75","0","0","4","18","4","0","5","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"葛飾区","125","0","0","7","34","8","0","0","1","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
"江戸川","90","0","1","12","36","10","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"八王子","57","0","0","0","5","4","0","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","3","2","1","1","0","0"
"秋川","66","0","0","1","8","3","0","0","2","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0"
"町田市","56","0","0","1","33","1","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"多摩川","85","0","0","0","3","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"南多摩","72","0","0","0","22","9","0","0","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"多摩立川","103","0","0","1","11","3","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
"村山大和","62","0","0","0","6","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","3","2","1","0","0","0"
"府中小金井","48","0","0","0","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"狛江調布","50","0","0","2","10","1","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"三鷹武蔵野","90","0","0","0","19","7","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","5","4","2","1","0","0"
"多摩小平","144","0","0","0","18","6","0","3","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","3","0","1","0","0"
"多摩東村山","78","0","1","7","19","5","0","0","3","0","0","0","0","4","2","0","0","0","0","0","0","0","0","0","4","3","1","1","0","0"
"島しょ","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0"
"合計","2946","0","11","61","799","132","6","33","58","0","1","2","4","30","7","2","0","9","1","0","0","1","0","0","178","142","14","25","0","0"
