"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","3","1","6","12","37","31","2","6","3","1","1","2","1","1","1","0","0","1","2","0","1","0","2","","","","","",""
"区南部","0","0","3","16","49","7","1","7","8","0","0","0","1","4","1","0","0","1","0","0","0","0","1","","","","","",""
"区西南部","0","0","3","8","36","8","2","8","3","0","0","2","2","1","0","0","0","1","1","0","0","0","0","","","","","",""
"区西部","0","0","15","20","52","13","2","3","4","0","0","3","0","3","0","0","0","2","1","1","2","0","1","","","","","",""
"区西北部","1","0","1","7","29","10","2","2","4","0","1","7","5","1","1","0","0","1","0","0","0","0","0","","","","","",""
"区東北部","2","0","4","18","44","6","1","2","6","0","0","2","1","2","2","0","2","1","0","0","1","0","0","","","","","",""
"区東部","2","0","17","27","40","20","1","1","4","0","0","1","2","1","2","0","0","1","0","0","0","0","3","","","","","",""
"西多摩","1","0","0","6","11","7","2","6","3","0","0","2","0","2","0","0","0","0","0","0","1","0","0","","","","","",""
"南多摩","2","0","2","46","68","17","3","10","4","0","0","2","2","3","1","3","0","1","0","0","0","0","1","","","","","",""
"北多摩西部","4","0","0","1","12","3","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","0","1","5","16","7","0","6","5","0","0","1","0","3","2","0","0","1","0","0","0","0","0","","","","","",""
"北多摩北部","5","0","3","10","23","4","2","5","1","0","0","1","2","0","2","0","0","4","0","0","0","0","1","","","","","",""
"島しょ","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","21","1","55","177","422","133","19","57","45","1","3","23","17","21","12","3","2","14","4","1","5","0","9","","","","","",""
