"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","0","1","1","8","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","","","","","",""
"中央区","3","2","1","1","31","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","7","6","6","11","44","1","0","0","1","0","0","0","1","1","0","0","0","0","1","1","0","0","","","","","",""
"新宿区","7","7","4","3","27","1","0","0","1","0","0","1","0","1","0","1","0","0","1","0","0","0","","","","","",""
"文京","3","1","4","0","35","5","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"台東","1","1","0","1","42","1","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","2","2","0","5","21","1","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","5","4","1","11","116","2","0","1","5","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","2","1","0","6","41","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","5","9","0","4","31","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","13","7","1","12","108","4","0","2","4","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","15","11","7","28","100","4","0","2","0","0","0","1","3","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","3","0","1","4","23","3","0","1","1","0","0","0","0","0","0","2","1","0","2","0","0","0","","","","","",""
"中野区","0","0","0","5","36","1","1","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"杉並","4","7","0","5","49","3","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"池袋","3","2","1","12","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","6","2","2","8","29","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","3","6","0","12","15","5","0","0","4","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","3","5","0","3","44","0","0","0","0","1","0","2","0","0","0","0","0","0","1","0","0","1","","","","","",""
"練馬区","1","2","2","22","90","6","0","1","1","0","0","3","0","0","0","1","0","0","0","0","0","0","","","","","",""
"足立","3","2","6","14","101","4","1","3","3","0","0","4","0","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","5","1","0","8","64","4","0","5","1","0","0","0","0","0","0","1","0","0","0","0","0","1","","","","","",""
"江戸川","0","2","5","25","109","3","0","3","4","0","0","6","0","0","0","1","0","0","0","0","0","0","","","","","",""
"八王子市","4","11","3","25","93","3","0","8","2","0","0","10","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","3","1","0","20","62","6","0","3","1","0","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","4","2","2","19","29","2","0","3","1","0","0","11","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","12","5","0","14","33","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","7","7","0","15","70","10","0","1","0","0","0","3","1","0","0","0","0","0","1","0","0","0","","","","","",""
"多摩府中","9","11","8","23","129","12","0","2","4","1","0","10","4","0","0","0","0","0","5","0","0","2","","","","","",""
"多摩小平","12","16","4","41","83","7","1","8","4","0","0","3","0","0","0","1","0","0","1","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","146","133","59","358","1666","97","6","48","45","2","1","71","11","3","0","10","1","0","14","1","0","4","","","","","",""
