"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","5","1","14","17","7","0","2","2","0","0","0","3","2","0","0","0","0","0","0","0","0","3","","","","","",""
"区南部","7","0","1","7","18","10","0","4","1","0","1","0","2","2","0","0","0","2","0","0","0","0","3","","","","","",""
"区西南部","20","0","1","4","25","6","0","9","1","0","0","0","1","0","1","1","0","1","1","0","0","0","0","","","","","",""
"区西部","15","0","3","14","19","6","0","2","5","0","0","0","1","3","0","0","0","1","0","0","1","0","3","","","","","",""
"区西北部","8","0","2","7","18","5","2","3","1","0","0","9","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","1","0","3","5","30","12","2","4","3","0","0","0","1","2","2","0","0","0","1","0","0","0","0","","","","","",""
"区東部","6","0","1","5","21","6","1","5","4","0","0","0","0","1","0","0","1","1","0","0","0","0","2","","","","","",""
"西多摩","3","0","2","2","8","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","15","1","3","28","27","20","6","8","6","0","0","1","3","3","1","1","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","3","0","0","1","2","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","9","0","0","2","10","5","0","1","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"北多摩北部","9","0","1","1","11","5","0","1","2","0","0","0","0","1","0","0","0","1","0","0","0","0","2","","","","","",""
"島しょ","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","98","6","18","90","206","86","11","41","27","0","1","10","12","16","4","2","1","7","2","0","1","0","13","","","","","",""
