"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","36","2","1","18","0","8","0","7","0","3","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"〜1歳","0","58","2","0","93","9","86","0","64","1","30","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","149","18","6","104","23","210","4","106","0","43","2","15","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"2歳","0","38","21","10","111","12","131","2","14","0","35","4","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"3歳","0","11","21","17","78","27","105","1","3","0","28","3","7","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","0","10","22","31","57","16","71","2","0","0","31","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","0","4","18","33","65","18","50","3","0","0","13","5","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","0","1","8","28","41","8","25","2","0","0","12","5","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"7歳","0","0","1","25","44","11","12","1","0","0","9","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","5","15","32","3","13","0","0","0","2","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","1","1","14","26","1","10","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","6","16","84","1","23","0","0","0","5","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","6","24","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","0","0","5","16","87","1","22","0","0","0","2","2","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0"
"30〜39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","2","0","0","0","0","0","0","0","0","0"
"40〜49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","4","308","130","218","864","130","767","16","194","1","216","45","32","4","0","13","0","3","13","1","0","0","0","0","0","0","0","0"
