"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","3","28","5","9","34","5","119","2","10","0","17","3","1","1","0","2","0","0","0","0","0","1","","","","","",""
"区南部","1","28","6","10","33","1","55","0","2","0","12","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","2","44","5","4","45","1","94","0","7","0","26","4","1","0","0","3","0","0","1","0","0","0","","","","","",""
"区西部","1","32","2","12","34","1","75","2","6","0","13","0","1","1","0","2","0","0","1","0","0","0","","","","","",""
"区西北部","4","35","2","19","45","2","100","0","5","0","24","5","0","0","0","1","0","0","1","0","1","0","","","","","",""
"区東北部","2","39","1","6","56","2","72","1","11","0","24","1","3","0","0","3","0","0","0","1","0","0","","","","","",""
"区東部","4","37","2","16","31","0","89","3","5","0","18","1","3","0","0","1","1","0","0","0","0","0","","","","","",""
"西多摩","0","7","0","1","11","1","19","0","1","0","5","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","14","75","7","23","63","3","108","1","4","0","28","6","6","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","13","1","9","23","1","72","0","1","0","10","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","24","6","10","20","1","83","1","6","0","25","1","4","0","0","3","0","0","1","1","0","0","","","","","",""
"北多摩北部","1","40","13","17","30","2","82","1","4","0","15","1","2","0","0","1","0","0","1","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","33","402","50","136","425","20","970","11","62","0","217","27","22","2","0","17","1","0","5","2","1","1","","","","","",""
