"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","1","0","16","0","4","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","2","3","4","12","2","11","1","1","0","2","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","2","1","23","28","0","4","0","2","0","2","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","0","0","4","13","8","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"台東","0","0","2","9","23","0","2","0","5","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","1","2","6","0","6","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","1","2","0","15","51","0","7","1","1","0","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","3","4","10","17","0","21","0","3","0","3","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","1","2","8","13","3","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","4","10","18","62","1","15","1","5","0","2","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"世田谷","0","0","4","42","49","10","16","2","5","0","12","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","1","0","2","7","1","4","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"中野区","0","0","6","17","21","2","5","2","5","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","1","0","3","7","24","2","12","3","2","0","0","3","2","0","0","1","0","0","0","0","0","0","","","","","",""
"池袋","1","1","2","1","5","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"北区","0","1","1","4","24","1","20","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","1","9","3","13","1","3","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","1","0","1","6","10","2","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","8","20","33","2","7","0","4","1","2","3","0","0","0","1","0","0","0","0","0","0","","","","","",""
"足立","0","0","6","11","39","1","11","1","2","0","4","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","1","0","1","10","36","1","10","2","4","0","3","0","2","0","0","0","0","0","0","0","1","0","","","","","",""
"江戸川","1","0","7","22","48","3","11","1","3","2","5","3","0","0","0","1","0","0","0","0","0","0","","","","","",""
"八王子市","1","4","3","11","60","2","5","0","4","0","3","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","0","0","2","22","53","2","2","0","2","0","0","5","2","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","7","8","16","1","5","0","3","0","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","6","15","30","0","3","0","1","0","2","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","1","1","20","36","0","1","0","3","0","0","1","0","0","0","0","0","0","1","0","0","0","","","","","",""
"多摩府中","0","0","20","25","47","6","6","3","11","0","6","2","0","0","0","0","0","0","1","0","0","0","","","","","",""
"多摩小平","0","1","22","36","66","5","14","1","5","0","2","2","0","0","0","4","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","7","24","138","384","854","48","212","18","84","3","57","36","14","1","0","10","0","0","3","0","1","0","","","","","",""
