"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","1","0","0","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","1","3","25","7","5","0","16","0","0","9","0","0","0","0","0","0","1","0","1","0","0"
"1歳","0","0","9","5","36","14","20","0","33","0","0","63","0","1","0","0","0","0","0","0","0","0","0"
"2歳","1","0","10","5","30","9","21","1","4","0","0","32","0","0","0","0","0","0","0","0","0","0","0"
"3歳","1","0","17","19","30","12","25","5","1","0","0","49","1","4","0","0","0","0","0","0","1","0","0"
"4歳","0","0","10","29","41","15","17","8","0","0","0","29","0","3","0","0","0","0","0","0","1","0","0"
"5歳","0","0","13","26","30","7","6","7","0","0","0","28","0","4","0","0","0","0","0","0","0","0","0"
"6歳","0","0","3","17","23","8","8","3","2","0","0","8","0","6","0","0","0","0","0","0","0","0","0"
"7歳","0","0","5","12","31","5","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0"
"8歳","0","0","4","7","14","1","2","3","0","0","0","3","0","2","0","0","0","0","0","0","0","0","0"
"9歳","0","0","2","6","18","1","1","2","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0"
"10〜14歳","0","0","0","13","35","2","0","2","0","0","0","3","1","3","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","3","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"20〜29歳","0","2","0","12","37","1","0","0","0","1","0","2","0","0","0","0","1","2","0","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","4","3","74","157","357","82","105","31","59","1","0","232","2","29","1","0","1","6","1","0","3","0","3"
