"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","51","0","0","9","0","19","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","99","7","1","82","3","249","1","19","40","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","4","249","13","10","117","1","610","2","51","170","0","9","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","4","101","10","22","86","3","382","14","10","131","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","2","34","7","23","85","1","202","9","6","101","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"4歳","2","14","8","42","56","5","156","11","3","91","3","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"5歳","3","2","7","43","59","12","104","6","1","56","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","2","0","5","34","49","13","52","5","1","41","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","5","0","3","23","34","8","26","6","0","19","1","2","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0"
"8歳","5","0","3","18","31","8","14","1","0","19","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","4","15","19","3","10","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","6","0","3","23","66","10","31","2","0","18","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","1","11","0","6","1","0","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","5","0","2","19","89","2","61","1","0","6","1","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0"
"60〜69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","50","550","72","274","793","69","1922","59","92","708","21","21","2","0","24","1","0","3","1","1","1","0","0","0","0","0","1","0"
