"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","4","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","4","1","0","72","2","1","1","22","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","10","8","7","14","141","5","4","4","34","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2歳","12","3","7","18","88","8","3","13","5","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","12","1","3","35","98","8","6","17","2","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","17","0","1","43","78","11","1","42","0","0","0","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","14","0","0","59","88","16","1","31","1","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","31","0","1","49","48","4","0","21","0","0","1","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"7歳","22","0","1","44","83","5","0","25","0","0","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","14","0","1","37","56","2","0","16","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","20","0","0","30","36","0","1","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","49","0","0","33","84","2","0","7","0","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","23","0","0","3","17","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","14","0","1","29","159","2","0","8","0","2","2","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","332","20","23","395","1055","65","17","193","64","3","9","30","11","2","0","7","0","1","4","0","1","0","0","0","0","0","0","0","0"
