"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","3","2","0","0","14","1","3","0","11","0","3","0","0","1","0","0","0","0","0","0"
"1歳","6","1","1","1","22","3","14","0","20","0","7","5","3","0","0","0","0","0","0","0"
"2歳","16","0","0","1","6","9","7","0","0","0","2","4","1","0","0","0","0","0","0","0"
"3歳","24","0","0","2","6","3","4","0","0","0","3","8","1","0","0","0","0","0","0","0"
"4歳","20","0","0","5","9","5","4","0","0","0","1","13","0","1","0","0","0","0","0","0"
"5歳","39","0","0","2","11","0","4","1","0","0","4","6","0","0","0","0","0","0","0","0"
"6歳","37","0","1","7","11","1","0","3","0","0","4","3","0","0","0","0","0","0","1","0"
"7歳","47","0","1","4","7","1","4","0","0","0","0","4","0","0","0","0","0","0","0","0"
"8歳","36","0","1","1","1","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0"
"9歳","51","0","0","2","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"10〜14歳","371","0","0","2","18","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"15〜19歳","228","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","48","0","0","3","10","0","0","0","0","0","1","2","0","0","0","1","0","0","1","0"
"30〜39歳","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"40〜49歳","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"50〜59歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","987","3","4","31","125","24","40","4","33","0","25","51","5","2","0","6","0","0","2","1"
