"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","10","1","0","0","9","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","53","6","4","3","67","6","0","0","28","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","171","7","7","14","154","26","2","4","30","1","1","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","208","6","7","8","94","30","1","4","5","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","303","1","4","26","106","29","2","5","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","431","1","4","33","113","17","1","10","0","0","0","4","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"5歳","422","1","0","47","91","16","0","12","1","1","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","402","0","2","26","77","14","0","10","0","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"7歳","439","0","0","31","76","5","0","6","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","385","0","2","30","67","7","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","272","0","0","11","53","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","808","0","0","37","122","3","0","1","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","183","0","0","4","37","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","368","0","3","19","239","0","0","2","0","3","0","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","648","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0"
"40〜49歳","440","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","167","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0"
"60〜69歳","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","5840","23","33","289","1305","153","6","58","67","6","1","34","9","0","0","8","0","0","6","0","0","0","0","0","0","0","0","0"
