"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","16","0","601","6","0","0","12","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"〜1歳","63","2","*","2","1","2","38","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"1歳","200","2","3922","9","4","8","87","1","1","0","9","3","0","2","1","0","0","0","0","0","0","0","3","0","0","0","1","0","1","2","1","0","0","0"
"2歳","234","4","*","6","4","16","74","2","1","2","8","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","279","2","*","1","4","20","58","0","0","2","2","0","2","3","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"4歳","276","0","*","1","2","21","46","1","0","1","3","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"5歳","293","1","3262","0","2","34","53","4","0","1","0","0","0","0","1","0","1","0","0","2","0","0","4","0","0","0","2","0","0","2","2","0","0","0"
"6歳","297","1","*","0","3","25","47","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","272","0","*","0","6","34","48","5","0","2","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","232","1","*","0","0","29","36","2","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","221","1","*","0","1","28","37","7","0","0","0","0","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"10〜14歳","757","3","1678","0","0","45","97","17","0","0","0","0","2","0","0","0","0","0","0","4","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"15〜19歳","378","2","726","0","0","3","23","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"20〜29歳","476","15","912","0","1","21","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"30〜39歳","409","14","1034","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"40〜49歳","359","13","1024","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","2","0","1","0","0","0","0","1","0","0","0","0"
"50〜59歳","233","12","733","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"60〜69歳","151","16","486","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"70〜79歳","61","9","379","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","1","0","0","2","1","0","0","3"
"80歳以上","38","17","237","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","8","4","1","2","0","0","20","2","0","1","7"
"合計","5245","115","14994","25","28","286","741","40","2","10","24","4","7","8","4","0","6","0","0","11","0","0","51","14","5","1","6","0","1","41","6","0","1","13"
