"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","39","44","24","18","0","0","4","0","0","",""
"区南部","7","3","3","4","0","0","1","0","0","",""
"区西南部","7","2","3","7","1","0","5","0","0","",""
"区西部","31","9","16","25","0","6","5","2","0","",""
"区西北部","17","4","3","7","0","0","2","2","0","",""
"区東北部","0","0","0","0","0","0","3","0","0","",""
"区東部","17","4","1","10","0","0","6","1","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","2","0","0","",""
"北多摩西部","2","0","0","0","0","0","1","0","0","",""
"北多摩南部","0","0","0","1","0","0","25","0","0","",""
"北多摩北部","0","0","0","0","0","0","1","1","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","120","66","50","72","1","6","55","6","0","",""
