"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","5","2","0","0","9","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","18","0","7","0","30","10","0","1","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","67","0","6","1","138","26","3","3","25","0","0","0","0","3","1","0","0","0","0","0","0","0","0"
"2歳","74","2","9","12","112","25","1","2","3","0","0","1","0","3","3","0","0","0","0","0","0","0","0"
"3歳","107","1","5","24","79","24","0","3","1","0","0","0","0","9","0","0","0","0","0","0","0","0","0"
"4歳","121","0","4","52","94","20","0","5","0","0","0","0","0","18","0","1","0","0","0","0","1","0","0"
"5歳","134","0","14","57","60","28","0","9","0","0","0","1","0","12","1","0","0","0","0","0","0","0","0"
"6歳","152","0","7","51","75","8","0","6","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0"
"7歳","142","0","0","34","63","6","0","5","0","0","0","0","0","5","1","0","0","0","1","0","0","0","0"
"8歳","111","0","0","25","41","2","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","92","0","1","18","49","2","0","6","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0"
"10〜14歳","148","0","1","26","94","8","1","5","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0"
"15〜19歳","37","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","74","0","1","15","200","4","0","0","0","0","0","0","0","3","0","0","0","2","0","0","0","0","0"
"30〜39歳","110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"40〜49歳","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50〜59歳","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1552","5","55","315","1063","165","5","47","68","0","0","2","0","83","6","1","0","5","1","0","1","0","0"
