"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","0","0"
"1〜4歳","0","0","0","0","0","0","6","1","0"
"5〜9歳","0","0","0","0","0","0","2","2","0"
"10〜14歳","0","0","0","1","0","0","2","2","0"
"15〜19歳","3","0","2","1","1","0","2","0","0"
"20〜24歳","46","5","9","9","1","0","0","0","0"
"25〜29歳","57","9","6","24","1","0","0","0","0"
"30〜34歳","34","4","3","8","2","0","1","0","0"
"35〜39歳","21","4","3","7","0","0","2","0","0"
"40〜44歳","12","2","3","1","0","0","3","0","0"
"45〜49歳","10","3","4","10","0","0","0","0","0"
"50〜54歳","6","3","2","3","3","0","1","0","0"
"55〜59歳","6","1","3","1","1","0","2","0","0"
"60〜64歳","1","1","2","1","0","0","6","0","0"
"65〜69歳","2","0","0","0","0","0","1","0","0"
"70歳以上","1","1","0","0","0","0","36","0","0"
"合計","199","33","37","66","9","0","65","5","0"
