"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","13","1","1"
"1〜4歳","0","0","0","0","0","0","4","2","0"
"5〜9歳","0","0","0","0","0","0","3","1","0"
"10〜14歳","0","0","0","0","0","0","3","1","0"
"15〜19歳","5","1","1","0","1","0","0","0","0"
"20〜24歳","42","9","7","17","3","0","1","0","0"
"25〜29歳","48","13","7","15","4","0","1","0","0"
"30〜34歳","39","10","10","19","2","0","1","0","0"
"35〜39歳","28","11","7","10","2","0","0","0","0"
"40〜44歳","16","18","2","9","1","0","3","0","0"
"45〜49歳","11","9","4","7","1","0","2","0","0"
"50〜54歳","7","11","2","3","1","0","1","0","0"
"55〜59歳","5","4","2","5","1","0","5","0","0"
"60〜64歳","1","2","3","1","0","0","8","2","0"
"65〜69歳","1","1","1","1","0","0","6","1","0"
"70歳以上","1","3","0","0","0","0","33","2","2"
"合計","204","92","46","87","16","0","84","10","3"
