"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","4","1","0","4","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","3","0","0","1","28","0","2","1","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","15","0","0","15","19","1","3","4","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","12","1","0","10","30","1","4","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","8","0","1","3","24","1","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","4","0","12","6","55","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","5","0","0","1","29","9","2","3","1","1","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"江東区","15","0","4","11","83","4","8","7","3","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","11","1","1","2","45","0","2","12","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","17","1","0","13","37","1","4","6","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"大田区","74","3","10","10","73","5","3","9","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","25","0","3","19","68","9","6","15","4","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"渋谷区","4","0","2","1","17","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"中野区","22","0","1","5","74","4","8","3","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"杉並","49","3","0","6","58","0","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","7","1","0","1","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","8","0","4","11","35","2","3","9","1","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","13","0","1","3","46","7","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","17","1","0","3","35","1","3","9","2","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"練馬区","48","1","4","46","77","7","2","10","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","20","3","3","11","99","3","3","17","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","8","0","2","13","60","0","2","4","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","14","0","5","22","111","4","3","19","3","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","9","9","2","19","83","8","1","41","5","1","2","2","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","6","1","0","11","69","1","7","11","2","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","9","0","1","11","7","4","7","8","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","9","0","2","3","48","2","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","19","0","0","32","39","3","5","7","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","52","3","8","53","137","10","4","21","4","0","1","2","0","0","1","0","0","2","0","0","1","","","","","",""
"多摩小平","27","2","4","44","81","7","10","30","3","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","536","31","70","390","1572","96","99","272","54","6","6","7","1","0","7","0","0","3","0","0","1","","","","","",""
