"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","2","8","12","54","7","23","1","11","1","24","2","0","0","0","2","0","0","2","0","0","","","","","",""
"区南部","0","1","31","35","80","7","3","0","4","1","37","3","1","0","0","2","0","0","0","0","0","","","","","",""
"区西南部","0","1","8","30","77","12","27","5","10","0","12","2","3","0","1","3","0","1","1","0","0","","","","","",""
"区西部","0","0","2","39","74","5","3","1","10","0","10","1","1","0","0","0","0","0","2","0","0","","","","","",""
"区西北部","1","2","6","27","73","12","8","1","14","0","59","1","2","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","0","4","5","34","103","8","13","2","9","0","37","4","3","0","0","2","0","0","2","0","0","","","","","",""
"区東部","0","2","13","39","127","19","10","4","13","3","49","4","2","1","0","2","0","1","0","0","0","","","","","",""
"西多摩","0","1","2","7","11","3","2","1","2","0","6","2","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","1","9","34","142","36","13","3","6","0","36","9","3","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","4","29","33","3","6","1","7","0","34","5","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","2","21","94","10","4","4","7","1","16","2","3","1","0","0","0","1","1","0","0","","","","","",""
"北多摩北部","0","5","8","25","39","6","4","0","6","1","28","0","1","1","0","0","0","0","2","0","0","","","","","",""
"島しょ","0","0","0","4","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2","19","98","336","907","136","116","23","99","7","348","35","21","3","1","12","0","3","10","0","0","","","","","",""
