"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","0","11","1432","6","0","0","33","0","5","0","0","2","0","4","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","4"
"〜1歳","0","17","*","25","6","6","138","3","24","1","15","30","0","11","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"1歳","4","20","8482","41","33","34","248","11","50","5","40","104","0","12","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"2歳","2","9","*","11","14","38","167","3","23","13","16","70","1","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","4","5","*","4","18","53","128","5","14","25","1","36","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","2","5","*","2","15","68","127","13","17","25","4","22","6","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","6","5","4734","0","10","75","146","9","9","20","1","22","3","2","0","0","1","0","0","3","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"6歳","6","3","*","0","6","84","118","8","6","9","0","11","4","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","8","4","*","0","3","82","106","17","2","6","0","6","1","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","3","7","*","1","3","55","61","18","1","5","0","4","1","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1"
"9歳","1","9","*","0","1","45","68","22","3","3","0","2","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","23","76","2062","1","4","76","172","41","2","8","0","5","2","2","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","4","78","798","0","0","6","25","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","117","839","0","5","30","116","4","0","0","0","1","0","0","0","1","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"30〜39歳","10","129","1034","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","11","167","1032","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","7","209","967","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","5","0","0","0","0","0","0","0","1","0","4"
"60〜69歳","1","112","595","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","4","0","0","0","0","0","0","0","1","0","3"
"70〜79歳","3","69","462","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","19","0","0","0","0","0","0","0","1","1","18"
"80歳以上","0","83","321","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","18","0","0","0","0","0","0","0","0","0","18"
"合計","96","1135","22758","91","118","652","1653","155","156","120","77","315","21","41","3","3","16","1","4","14","3","0","0","56","0","0","0","0","0","0","0","5","1","51"
