"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","1","1","0","0","4","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","4","1","0","0","45","6","0","0","23","0","0","0","1","0","0","0","0","0","0","0"
"1歳","22","3","2","14","141","10","0","0","15","0","0","0","0","0","0","0","0","0","0","0"
"2歳","14","0","1","6","103","7","1","1","1","0","1","3","0","0","0","0","0","0","0","0"
"3歳","27","0","0","20","96","14","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"4歳","32","0","0","29","84","17","0","1","1","0","0","2","0","0","0","0","0","0","0","0"
"5歳","44","0","2","28","72","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0"
"6歳","40","0","4","31","76","6","0","1","0","0","0","1","1","0","0","0","0","0","0","0"
"7歳","35","0","0","20","45","7","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","25","0","0","15","52","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","23","0","0","11","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","53","0","1","16","62","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"15〜19歳","15","0","0","2","12","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"20〜29歳","31","4","0","24","153","0","0","0","0","3","0","0","0","0","0","3","0","0","0","0"
"30〜39歳","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"40〜49歳","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50〜59歳","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"60〜69歳","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"70〜79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","493","9","10","216","985","81","1","9","41","3","1","9","2","0","0","11","0","0","1","0"
