"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","15","6","0","0","9","2","0","0","2","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","2","0"
"〜1歳","84","11","2","0","63","7","2","2","27","0","0","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"1歳","265","10","4","4","173","30","0","2","20","0","0","2","2","0","0","1","0","0","0","0","3","0","0","0","0","0","3","0"
"2歳","346","9","5","10","106","28","0","2","7","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","2","1"
"3歳","476","1","4","28","98","23","0","1","3","1","0","3","0","0","0","0","0","0","1","0","2","0","0","1","0","0","1","1"
"4歳","774","0","5","36","112","23","0","4","0","0","0","4","1","1","0","0","0","0","2","0","4","0","0","3","1","1","1","3"
"5歳","906","0","3","55","93","21","0","4","0","0","0","3","0","0","0","1","0","0","0","0","3","0","0","0","0","0","3","0"
"6歳","860","0","1","41","66","5","0","6","0","0","0","4","0","1","0","0","0","0","1","0","1","1","0","1","0","1","0","1"
"7歳","768","0","4","35","54","5","0","1","0","1","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","618","0","1","19","56","3","0","1","0","0","0","5","1","0","0","0","0","0","0","0","3","0","0","1","0","0","2","1"
"9歳","577","0","0","11","43","1","0","2","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0"
"10〜14歳","1965","1","1","34","128","1","0","4","0","1","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0"
"15〜19歳","430","0","0","2","31","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","1"
"20〜29歳","317","0","1","11","102","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"30〜39歳","473","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","1","0","1"
"40〜49歳","474","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0"
"50〜59歳","183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","2","0"
"60〜69歳","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","0","0","1","0","0","4","1"
"70〜79歳","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","0","5","1"
"80歳以上","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","1","0","0","5","1"
"合計","9710","38","31","286","1134","149","2","29","59","3","3","27","5","2","0","6","0","2","9","0","49","2","0","11","1","3","36","12"
