"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","7","0","0","0","5","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","37","0","0","0","39","7","0","1","31","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1歳","131","0","0","3","86","15","0","2","14","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0"
"2歳","137","0","0","0","65","21","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
"3歳","173","0","1","7","77","24","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"4歳","229","0","4","9","63","16","1","3","0","0","0","0","2","3","0","0","0","2","0","0","0","0","0","0"
"5歳","230","0","1","12","67","12","1","4","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0"
"6歳","244","0","1","10","57","8","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"7歳","203","0","1","10","43","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","191","0","2","6","44","2","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"9歳","168","0","0","6","33","3","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","454","0","0","4","70","0","0","2","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","159","0","0","0","33","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"20〜29歳","138","0","1","11","158","0","0","0","0","0","0","2","0","1","0","0","0","2","0","0","0","0","0","2"
"30〜39歳","199","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"40〜49歳","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"50〜59歳","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0"
"60〜69歳","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"80歳以上","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2871","0","11","78","840","110","2","14","49","0","1","3","8","20","3","0","0","14","0","0","0","0","0","3"
