"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","1","0","0","7","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","0","1","1","25","17","0","0","23","1","0","0","1","0","3","0","0","0","1","0","0","0","0"
"1歳","1","0","6","3","49","31","6","1","20","0","0","2","3","3","3","0","0","1","0","0","1","0","0"
"2歳","2","0","8","7","36","33","3","2","3","0","1","0","0","2","2","0","0","0","0","1","0","0","0"
"3歳","2","0","6","9","32","35","1","2","1","0","0","1","0","5","0","0","0","0","0","0","1","0","0"
"4歳","5","0","5","19","36","23","1","4","1","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"5歳","1","0","3","18","23","19","1","7","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0"
"6歳","3","0","6","20","25","17","0","10","0","0","0","0","1","7","0","0","0","0","0","0","1","0","0"
"7歳","1","0","0","21","22","7","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"8歳","1","0","2","7","19","2","0","6","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0"
"9歳","0","0","0","7","11","2","0","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"10〜14歳","4","1","2","19","30","4","1","2","0","0","1","0","5","2","0","0","0","0","0","0","0","0","0"
"15〜19歳","6","0","0","0","7","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","5"
"20〜29歳","5","1","2","10","67","1","1","1","1","0","0","9","0","0","0","0","0","4","0","0","0","0","4"
"30〜39歳","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","1"
"40〜49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","47","3","41","141","389","193","14","40","51","1","2","14","11","34","8","0","1","10","1","1","4","0","10"
