"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","217","1","2","5","19","1","1","0","3","0","0","5","0","1","0","1","0","0","1","0","","","","","",""
"区南部","302","2","2","8","42","5","2","1","7","2","3","2","0","0","2","0","0","0","0","0","","","","","",""
"区西南部","222","0","1","2","9","2","4","0","2","0","1","3","0","0","0","0","0","0","0","0","","","","","",""
"区西部","292","1","1","6","32","7","1","0","4","0","0","2","1","1","0","0","0","0","1","0","","","","","",""
"区西北部","360","0","0","1","12","2","4","1","2","0","2","3","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","317","0","0","4","15","1","8","0","3","0","0","4","1","0","0","1","0","0","1","1","","","","","",""
"区東部","334","1","0","3","8","0","2","1","5","0","2","3","0","0","0","1","0","0","0","0","","","","","",""
"西多摩","165","0","0","1","13","2","0","0","1","0","0","6","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","588","2","1","32","38","18","3","1","5","0","2","10","2","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","114","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","293","0","0","1","1","3","1","0","1","0","0","6","0","0","0","0","1","0","1","0","","","","","",""
"北多摩北部","236","1","1","3","15","4","1","0","4","0","1","10","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3442","8","8","66","206","46","28","4","37","2","11","54","4","4","2","4","1","0","4","1","","","","","",""
