"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","8","0","0","0","6","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","18","0","0","1","19","2","1","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"みなと","19","5","1","1","14","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","37","0","0","1","22","6","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","","","","","",""
"文京","12","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"台東","12","0","0","5","11","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","20","0","0","1","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","19","0","0","0","17","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"品川区","19","0","2","1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","7","0","0","0","4","0","0","3","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","52","0","2","6","29","5","0","1","2","0","0","0","1","0","3","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","47","0","0","1","26","9","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","10","0","0","1","17","4","0","1","2","0","0","0","0","4","0","0","0","0","0","0","2","0","0","","","","","",""
"中野区","39","0","0","0","35","5","0","1","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","21","0","0","2","26","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","12","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","40","0","0","0","12","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","17","0","0","0","4","1","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","34","0","0","1","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","47","0","0","1","4","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","18","0","0","1","13","6","0","1","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","39","0","0","2","9","6","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","44","0","1","6","42","0","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子","8","0","0","1","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"秋川","31","0","0","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","17","0","0","0","14","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"多摩川","39","0","0","1","14","3","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","43","0","0","0","16","0","0","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","20","0","0","2","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"村山大和","23","0","0","0","3","0","0","3","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","","","","","",""
"府中小金井","30","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"狛江調布","32","0","0","2","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"三鷹武蔵野","31","0","0","1","12","5","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","85","1","0","3","12","3","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","2","0","","","","","",""
"多摩東村山","27","0","0","1","14","1","0","1","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","21","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","998","6","6","44","453","77","2","27","26","0","2","1","2","19","9","0","0","7","0","0","2","2","0","","","","","",""
