"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","2","2","0","1","13","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","2","10","0","4","83","9","0","0","21","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"1歳","9","12","2","6","202","21","6","0","19","0","0","2","0","2","0","0","0","0","1","0","3","0","0"
"2歳","10","10","1","16","84","15","3","0","2","0","0","0","0","4","0","0","0","0","0","0","1","0","0"
"3歳","17","2","2","14","95","21","3","1","1","0","0","2","0","1","0","0","0","0","0","0","2","0","0"
"4歳","25","1","1","19","83","17","8","1","1","0","0","0","0","3","1","0","0","0","0","0","0","0","0"
"5歳","26","0","2","28","85","10","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","35","1","1","25","69","8","3","3","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0"
"7歳","37","0","3","22","44","3","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"8歳","16","0","2","16","36","2","1","0","1","1","0","0","0","3","0","0","0","0","0","0","0","0","0"
"9歳","23","0","0","11","46","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","51","0","1","15","66","1","0","0","0","0","0","0","0","5","0","0","0","0","0","0","3","0","0"
"15〜19歳","9","0","0","0","27","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","14","0","0","13","97","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"30〜39歳","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"40〜49歳","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50〜59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60〜69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","318","38","15","190","1030","110","28","9","46","3","0","6","0","20","4","0","0","5","1","0","9","0","0"
