"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","34","2","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"〜1歳","105","3","0","0","64","1","0","4","10","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"1歳","367","13","7","9","151","1","5","7","25","1","0","2","0","0","0","0","0","0","0","1","5","1","0","1","0","0","4","1"
"2歳","418","2","7","16","85","2","2","15","3","0","1","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","3","0"
"3歳","497","1","3","30","78","1","4","19","1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"4歳","577","0","3","49","91","2","1","28","1","0","0","0","0","0","1","0","0","0","0","0","5","0","0","2","0","0","3","2"
"5歳","645","1","0","53","88","14","0","33","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","602","0","3","41","81","4","1","18","0","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0"
"7歳","516","0","0","37","48","5","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","450","0","0","23","36","8","0","10","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","440","0","0","20","32","4","1","7","0","0","1","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"10〜14歳","1517","0","0","33","128","1","0","7","0","0","1","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","5","0"
"15〜19歳","450","0","0","1","29","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"20〜29歳","484","0","1","7","108","0","0","1","0","0","0","0","0","0","5","0","0","0","0","0","1","0","0","0","0","0","1","0"
"30〜39歳","522","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"40〜49歳","705","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","3","0","0","1","0","0","2","1"
"50〜59歳","482","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","2","0"
"60〜69歳","274","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","14","4","3","3","1","0","9","4"
"70〜79歳","203","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","1","0","0","19","1"
"80歳以上","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","4","2","3","0","0","32","3"
"合計","9383","22","24","319","1021","44","14","157","40","1","9","6","1","0","10","0","1","1","0","1","108","9","5","11","1","0","91","12"
