"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","3","1","0","9","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","1","2","0","44","7","4","3","20","0","6","1","3","0","0","0","0","0","0","0"
"1歳","0","2","7","9","72","19","14","1","21","0","13","2","0","0","0","0","0","0","0","0"
"2歳","0","0","2","6","63","28","12","6","3","0","8","4","0","0","0","0","0","0","1","0"
"3歳","0","0","9","18","70","31","8","3","3","0","9","5","0","0","0","0","0","0","1","0"
"4歳","1","0","1","26","55","27","10","7","0","0","11","8","1","0","0","0","0","0","0","0"
"5歳","0","0","3","40","39","13","3","2","0","0","4","11","1","0","0","0","0","0","0","0"
"6歳","0","0","1","20","39","16","3","3","0","0","1","7","0","0","0","0","0","0","0","0"
"7歳","0","0","0","19","27","4","0","2","1","1","1","10","0","0","0","1","0","0","0","0"
"8歳","0","0","0","16","23","2","0","0","0","1","1","6","0","0","0","0","0","0","0","0"
"9歳","0","0","0","11","13","1","1","1","0","1","0","5","0","0","0","0","0","0","1","0"
"10〜14歳","0","0","2","15","49","3","1","3","0","1","2","3","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","2","0","2","3","33","1","1","0","0","3","1","1","0","0","0","3","0","0","0","0"
"30〜39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","7","6","30","183","543","155","57","31","50","7","57","63","5","0","0","8","0","0","3","0"
