"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","17","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","","","","","",""
"中央区","37","0","0","3","8","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","91","1","0","7","20","7","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0","3","","","","","",""
"新宿区","73","0","1","5","22","1","0","0","2","0","1","1","0","0","0","1","0","0","1","0","0","0","","","","","",""
"文京","37","0","0","1","8","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"台東","57","0","1","4","15","1","1","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","57","1","0","4","14","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","2","","","","","",""
"江東区","165","0","1","10","45","2","0","2","3","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","40","0","0","3","35","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","46","0","1","10","20","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","194","0","2","17","62","2","0","2","3","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","242","1","3","17","62","0","0","0","3","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"渋谷区","49","0","0","0","14","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"中野区","89","0","0","5","35","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","122","0","0","6","20","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","43","0","0","3","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"北区","93","0","0","2","16","1","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"荒川区","107","0","0","15","11","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","74","1","0","3","20","2","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"練馬区","195","0","0","19","45","1","1","0","5","0","0","4","0","0","0","1","0","0","0","0","0","0","","","","","",""
"足立","217","1","0","18","28","0","0","2","3","0","0","12","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","151","0","1","13","20","0","0","2","1","0","0","7","0","0","0","2","0","0","0","0","1","1","","","","","",""
"江戸川","183","1","2","30","44","3","1","7","1","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","280","0","0","24","30","2","0","1","0","0","1","8","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","145","1","0","15","23","5","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","138","0","2","7","17","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","176","0","0","6","24","0","0","0","5","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","188","2","0","28","37","1","0","0","3","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","355","3","1","23","61","0","0","2","3","0","0","21","0","0","0","1","0","0","0","0","0","2","","","","","",""
"多摩小平","290","1","1","24","28","6","0","2","3","0","0","4","0","1","0","0","0","0","2","0","0","3","","","","","",""
"島しょ","13","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3964","14","16","333","788","39","4","24","55","1","2","81","2","1","0","10","0","0","5","0","1","15","","","","","",""
