"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","2","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"〜1歳","1","0","0","0","15","3","3","0","31","0","0","14","1","2","1","1","0","0","0","0","0","0","0","0"
"1歳","6","0","1","1","42","18","10","1","16","0","0","39","1","5","4","1","0","0","0","0","0","0","0","0"
"2歳","4","0","2","5","41","15","23","4","2","0","2","27","1","9","2","0","0","0","0","0","0","0","0","0"
"3歳","5","0","2","3","36","30","14","8","1","0","0","35","0","25","2","1","0","0","0","0","0","0","0","0"
"4歳","3","0","1","7","31","21","13","9","0","0","0","23","0","32","2","0","0","1","0","0","0","0","0","0"
"5歳","0","0","1","12","32","20","4","2","0","0","0","21","2","25","1","0","0","1","0","0","0","0","0","0"
"6歳","1","0","1","10","18","8","4","9","0","0","0","6","1","18","4","0","0","0","0","0","0","0","0","0"
"7歳","0","0","1","8","15","6","0","6","0","0","0","2","0","10","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","1","2","15","3","2","5","0","0","0","2","0","6","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","1","2","10","0","1","3","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","3","26","4","0","2","0","0","0","2","2","6","1","0","0","1","0","0","0","0","0","0"
"15〜19歳","0","0","1","2","12","0","1","0","0","0","0","0","2","2","1","0","0","2","0","0","0","0","0","0"
"20〜29歳","0","0","4","0","53","1","1","2","0","0","1","4","2","3","1","0","0","8","0","0","0","0","0","4"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","20","0","16","55","348","129","76","51","51","0","3","178","13","145","20","3","0","29","0","0","0","0","0","4"
