"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","1","0","0","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","2","0","0","10","1","20","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","2","12","4","2","23","0","26","0","3","0","6","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","16","10","4","22","0","33","1","1","0","8","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","0","0","6","0","6","0","25","0","3","0","5","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","4","0","1","14","0","32","0","3","0","12","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","4","4","4","1","9","0","29","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","2","4","1","10","22","0","56","0","2","0","9","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","6","1","1","11","0","32","0","7","0","6","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","3","0","2","6","3","31","2","1","0","8","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","19","7","25","38","1","55","0","2","0","22","2","2","0","0","1","0","0","0","0","0","0","","","","","",""
"世田谷","6","11","6","23","33","3","72","1","5","0","29","4","0","0","0","0","0","1","0","0","0","0","","","","","",""
"渋谷区","0","0","0","0","5","0","30","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","6","6","4","14","0","57","1","4","0","13","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","3","2","1","7","17","0","44","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","2","1","0","5","0","8","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","2","2","4","14","0","15","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","11","7","3","5","1","17","0","5","0","13","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","1","2","7","1","24","1","0","0","9","2","3","0","0","2","0","0","1","0","0","0","","","","","",""
"練馬区","2","2","3","11","18","2","84","1","1","0","14","8","0","0","0","1","0","0","0","0","0","0","","","","","",""
"足立","1","11","10","3","28","1","55","0","2","0","21","1","1","0","0","2","0","0","0","0","0","0","","","","","",""
"葛飾区","0","1","0","4","14","1","32","0","1","0","15","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","0","7","5","15","26","6","75","0","3","0","34","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","7","13","7","34","1","102","0","3","0","21","2","1","0","0","2","0","0","0","0","0","0","","","","","",""
"町田市","0","2","5","2","19","2","43","0","1","0","7","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","0","4","3","13","1","29","0","0","0","7","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","7","4","7","14","3","45","0","2","0","6","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","3","1","20","21","1","54","0","5","0","12","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","4","15","5","17","40","2","94","0","10","0","23","2","3","0","0","1","0","0","0","0","0","1","","","","","",""
"多摩小平","0","10","26","26","41","3","118","1","3","0","15","0","1","1","0","1","0","0","1","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","25","170","133","204","531","33","1342","11","73","0","334","37","15","1","0","11","0","1","2","0","0","1","","","","","",""
