"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","11","2","1","10","0","0","1","0","0","",""
"中央区","6","1","1","4","0","0","0","0","0","",""
"みなと","4","2","1","1","0","0","5","2","0","",""
"新宿区","26","26","16","24","0","4","34","8","1","",""
"文京","3","2","1","2","0","0","0","1","0","",""
"台東","0","0","1","1","0","0","0","0","0","",""
"墨田区","2","2","3","3","0","0","2","6","0","",""
"江東区","12","8","1","11","0","1","0","0","0","",""
"品川区","0","0","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","1","0","0","1","0","0","5","0","0","",""
"世田谷","0","0","0","0","0","0","2","1","0","",""
"渋谷区","6","4","0","1","0","0","3","0","0","",""
"中野区","7","0","0","5","0","1","0","0","0","",""
"杉並","3","0","0","4","0","1","16","2","0","",""
"池袋","14","6","8","9","0","0","2","0","0","",""
"北区","0","2","1","0","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","1","2","0","2","0","0","4","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","5","2","1","1","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","0","1","0","",""
"江戸川","5","2","2","2","0","0","0","0","0","",""
"八王子市","0","0","0","0","0","0","0","0","0","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","0","0","0","0","0","0","0","0","0","",""
"多摩府中","3","0","0","2","0","0","0","0","0","",""
"多摩小平","0","0","0","0","0","0","8","7","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","109","61","37","83","0","7","82","28","1","",""
