"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","2","8","5","24","51","2","43","9","6","23","3","1","0","0","1","1","0","0","0","0","0","","","","","",""
"区南部","0","6","7","29","70","5","10","6","10","20","2","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","4","8","10","37","80","1","9","13","4","34","2","3","0","0","3","0","0","1","0","0","0","","","","","",""
"区西部","0","10","11","26","57","3","10","5","6","16","3","1","2","0","1","0","0","1","0","0","0","","","","","",""
"区西北部","1","11","6","41","49","8","3","25","7","34","3","2","0","0","3","0","0","0","0","0","0","","","","","",""
"区東北部","1","5","7","21","101","4","16","3","15","56","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","0","17","14","26","80","0","49","10","9","86","3","2","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","2","13","9","2","0","2","2","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","3","10","10","35","117","4","15","8","13","56","4","2","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","8","4","16","35","3","0","13","2","17","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","3","3","4","42","65","7","8","8","12","40","1","3","0","0","4","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","2","12","36","47","4","13","15","5","44","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","14","88","92","346","761","43","180","117","91","430","25","19","2","0","13","1","0","2","0","0","0","","","","","",""
