"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","6","1","1","3","10","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区南部","8","0","0","1","11","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","20","0","0","1","3","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区西部","44","0","0","1","29","6","2","0","1","0","0","1","1","0","0","1","0","0","0","0","","","","","",""
"区西北部","24","0","1","0","15","9","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","12","0","0","0","15","2","0","0","0","1","1","1","0","0","0","0","0","0","2","0","","","","","",""
"区東部","50","1","4","13","18","3","0","0","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","8","0","0","1","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","41","3","0","4","23","16","0","1","3","0","0","4","2","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","7","0","0","1","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","9","0","0","1","13","2","0","1","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","32","1","1","6","11","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","261","6","7","32","156","50","3","3","11","3","1","9","3","0","0","1","0","0","2","0","","","","","",""
