"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","9","0","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","11","1","1","85","5","0","0","29","0","0","0","0","0","0","0","0","0","2","0"
"1歳","3","18","4","2","189","17","3","0","20","0","1","0","3","0","0","0","0","0","1","0"
"2歳","5","11","6","4","161","22","2","1","0","0","0","1","0","0","0","0","0","0","0","0"
"3歳","8","4","12","17","150","29","1","5","1","0","0","5","0","1","0","0","0","0","2","0"
"4歳","11","1","8","25","166","10","3","10","0","0","0","7","2","0","0","1","0","0","0","0"
"5歳","8","0","5","38","118","25","2","7","0","0","0","5","0","0","0","0","0","0","0","0"
"6歳","14","0","6","27","96","8","1","4","0","0","0","5","0","0","0","0","0","0","0","0"
"7歳","4","0","2","23","77","6","1","6","0","0","1","3","0","0","0","0","0","0","0","0"
"8歳","3","0","0","14","48","6","0","3","0","0","0","4","0","0","0","1","0","0","0","0"
"9歳","10","0","1","18","45","2","0","0","0","0","1","1","0","0","0","0","0","0","1","0"
"10〜14歳","16","0","1","15","119","3","0","0","0","0","0","6","0","0","0","0","0","0","0","0"
"15〜19歳","3","0","0","2","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","6","0","0","7","96","0","0","0","0","2","1","2","0","0","0","3","0","0","0","0"
"30〜39歳","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"40〜49歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"50〜59歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"合計","115","54","46","193","1374","134","13","36","50","2","4","39","5","1","0","13","0","0","8","1"
