"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","5","4","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"〜1歳","9","6","2","0","29","0","0","0","13","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","26","11","6","12","84","2","3","1","24","2","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1"
"2歳","36","4","2","16","61","2","0","5","4","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1"
"3歳","48","2","3","22","82","5","2","9","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","40","3","2","31","81","5","0","11","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"5歳","30","0","3","43","82","9","0","16","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","44","1","0","37","60","9","0","5","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","31","0","0","33","54","3","0","2","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"8歳","23","0","1","35","45","5","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","22","0","0","13","28","2","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"10〜14歳","66","0","0","28","87","6","1","7","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","32","0","0","5","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","47","0","0","28","164","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","85","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","32","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"70〜79歳","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"80歳以上","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","5","0"
"合計","712","31","19","303","882","49","8","65","44","3","5","5","3","0","5","1","0","1","0","4","10","0","0","2","0","0","8","2"
