"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","12","6","0","1","11","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","83","6","3","2","81","2","1","1","45","1","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"1歳","193","7","15","19","164","4","0","3","62","0","1","5","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2歳","267","2","8","30","155","6","0","2","14","0","1","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","359","0","3","65","140","5","1","7","0","0","0","9","1","0","0","0","0","0","1","0","2","3","0","0","0","0","0","3","0"
"4歳","485","2","3","103","146","13","2","7","4","1","1","16","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","608","2","3","94","145","19","1","8","0","0","0","22","1","0","0","0","0","0","2","0","1","2","0","0","0","0","0","2","0"
"6歳","686","0","4","96","136","11","0","4","0","0","0","19","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
"7歳","650","0","2","78","106","6","1","6","0","0","0","17","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","1","0"
"8歳","622","0","0","58","94","7","0","7","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","415","0","0","59","58","2","0","0","0","0","0","12","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","1369","0","3","101","185","5","0","2","0","0","0","12","0","0","0","2","0","0","1","0","0","1","0","0","0","0","0","1","0"
"15〜19歳","289","0","0","7","35","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0"
"20〜29歳","300","0","1","38","238","0","0","0","0","2","0","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","528","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","1","0","0","0","0","0","1","0"
"40〜49歳","591","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","3","0","0","0","0","0","3","0"
"50〜59歳","332","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","2","0","0","0","0","0","2","0"
"70〜79歳","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","5","0","0","0","0","0","5","0"
"80歳以上","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","1","1","0","9","1"
"合計","8065","25","45","751","1694","80","6","48","125","4","4","127","11","3","0","17","0","0","10","3","4","31","0","0","1","1","0","30","1"
