"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","2","42","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","","",""
"中央区","9","2","91","2","0","0","12","1","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"みなと","19","10","205","4","2","4","9","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"新宿区","18","10","148","6","0","0","7","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","1","1","","","","","","",""
"文京","18","4","243","1","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"台東","17","7","207","2","0","4","10","0","3","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","20","5","71","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","","",""
"江東区","55","10","425","4","0","3","19","0","5","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","34","5","244","3","0","1","14","0","1","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","24","3","169","1","0","2","8","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","41","9","357","2","1","6","26","1","1","3","6","0","0","0","1","0","1","0","0","0","0","0","1","0","","","","","","",""
"世田谷","119","23","582","2","0","3","13","1","3","2","1","2","0","0","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"渋谷区","10","8","80","2","0","1","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","","","","","","",""
"中野区","78","6","487","0","0","15","16","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","39","11","301","4","0","0","16","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"池袋","28","7","249","3","0","1","9","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"北区","21","12","239","0","0","2","4","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","22","6","206","7","0","3","14","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","42","10","341","1","0","1","17","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","1","","","","","","",""
"練馬区","50","18","416","3","1","14","18","4","2","1","1","0","1","2","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"足立","35","17","604","9","5","5","18","3","1","1","6","3","2","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","29","5","255","2","0","3","15","0","1","1","1","2","0","0","0","0","0","0","0","1","0","0","0","3","","","","","","",""
"江戸川","63","19","592","3","1","13","20","2","0","1","1","3","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"八王子市","46","22","835","1","1","11","27","3","1","4","5","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"町田市","93","10","846","2","0","21","53","2","0","1","1","10","2","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","13","6","164","0","2","5","8","1","1","0","1","1","0","0","0","0","0","0","0","1","0","0","0","1","","","","","","",""
"南多摩","33","9","438","2","0","3","15","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","31","17","367","4","0","7","15","1","8","0","2","4","0","0","0","0","4","0","0","0","0","0","0","1","","","","","","",""
"多摩府中","74","37","929","8","0","21","34","2","1","1","4","2","0","0","0","0","2","0","0","0","0","0","2","6","","","","","","",""
"多摩小平","35","25","646","6","0","9","43","5","0","1","2","2","0","2","0","0","2","0","0","2","0","0","1","4","","","","","","",""
"島しょ","3","7","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","1121","342","10800","85","13","159","467","33","41","21","44","32","7","11","4","0","15","1","0","5","0","0","6","20","","","","","","",""
