"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","14","3","6","8","0","0","8","0","0","",""
"区南部","0","0","1","2","0","0","0","0","0","",""
"区西南部","26","2","4","9","0","0","4","0","0","",""
"区西部","31","7","26","18","0","0","8","0","0","",""
"区西北部","12","4","2","10","0","0","3","0","0","",""
"区東北部","0","0","0","0","0","0","4","0","0","",""
"区東部","22","5","2","7","0","0","1","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","1","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","4","1","0","",""
"北多摩北部","0","0","0","0","0","0","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","105","21","41","54","0","0","34","1","0","",""
