"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","13","6","0","0","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"〜1歳","0","1","2","0","66","15","0","0","54","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1歳","2","3","3","3","209","30","2","5","16","0","0","2","0","1","2","0","0","0","1","0","0","0","0"
"2歳","1","0","0","6","219","27","5","1","1","0","0","0","0","3","1","0","0","0","0","0","0","0","0"
"3歳","2","4","4","8","175","25","2","2","0","0","1","0","0","7","2","1","0","0","0","0","0","0","0"
"4歳","4","0","3","20","202","30","3","3","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0"
"5歳","1","0","2","23","170","25","3","8","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"6歳","0","2","1","20","133","10","1","7","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"7歳","0","0","1","13","97","4","1","9","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"8歳","1","0","0","16","69","4","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"9歳","1","0","1","14","58","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","1","0","0","7","96","4","1","5","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0"
"15〜19歳","3","0","0","1","21","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"20〜29歳","0","0","3","6","217","1","0","0","0","0","0","1","0","0","0","0","0","4","0","0","0","0","1"
"30〜39歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","24","10","20","137","1745","182","18","46","77","0","1","4","0","31","8","1","0","11","1","1","1","0","1"
