"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","64","6","203","0","0","1","8","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","6","1","4","4","3","0","2","2","2"
"中央区","89","7","362","0","2","1","18","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","3","1","0","0","0"
"みなと","390","5","884","0","2","11","35","0","2","1","2","1","1","0","0","0","0","0","0","0","1","0","4","6","9","9","6","0","1","1","1"
"新宿区","253","1","540","1","0","6","20","2","2","0","2","0","1","0","1","0","1","0","0","4","0","0","2","1","12","12","8","2","2","2","2"
"文京","328","3","971","0","2","2","12","2","3","0","2","0","0","0","0","0","0","0","0","0","0","0","4","2","7","7","4","1","1","1","1"
"台東","300","2","666","0","1","5","55","1","0","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","7","7","4","0","0","0","0"
"墨田区","239","12","392","1","0","3","16","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","12","0","8","8","5","1","1","1","1"
"江東区","542","12","1195","4","0","15","77","1","7","1","1","1","0","3","0","0","0","0","0","0","0","0","0","0","14","14","9","1","0","0","0"
"品川区","325","8","740","1","0","7","40","2","0","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","12","12","8","1","0","0","0"
"目黒区","192","5","471","1","0","4","16","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","8","8","5","1","0","0","0"
"大田区","924","55","1790","1","1","50","146","3","0","2","3","1","0","1","2","0","2","0","0","0","0","1","3","0","21","21","13","2","1","1","1"
"世田谷","986","22","2322","4","1","23","101","4","0","0","2","1","1","1","0","0","5","0","1","0","0","0","13","2","25","25","16","2","2","2","2"
"渋谷区","249","14","480","1","2","1","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","7","7","4","1","1","1","1"
"中野区","589","3","1803","1","1","12","34","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10","6","1","0","0","0"
"杉並","609","15","1189","0","0","6","54","0","1","0","1","0","0","0","2","0","0","0","0","3","1","0","17","0","17","17","11","1","2","2","2"
"池袋","386","8","874","1","0","1","23","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","8","8","5","1","1","1","1"
"北区","553","8","1031","2","0","9","26","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","11","11","7","1","0","0","0"
"荒川区","441","1","830","3","1","10","20","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","7","7","4","1","0","0","0"
"板橋区","752","8","1534","3","0","10","33","0","1","2","1","0","0","0","0","1","0","0","0","1","0","0","3","0","16","16","10","2","1","1","1"
"練馬区","989","13","2039","1","1","48","62","9","0","4","5","2","1","0","0","0","1","0","0","0","0","0","0","0","21","21","13","2","0","0","0"
"足立","581","14","1991","12","9","24","57","1","1","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","20","20","13","2","0","0","0"
"葛飾区","534","6","948","1","0","8","31","1","0","0","0","1","0","1","0","0","1","0","0","1","0","0","9","2","13","13","8","1","1","1","1"
"江戸川","769","23","2051","4","2","46","59","3","0","1","7","2","1","1","0","0","2","0","0","0","0","0","0","0","19","19","12","2","0","0","0"
"八王子市","1418","25","3541","8","1","52","63","15","0","3","3","0","2","0","0","0","1","0","0","0","0","0","2","10","17","17","11","2","1","1","1"
"町田市","1239","12","2563","6","0","108","84","5","1","2","7","9","0","1","0","0","0","0","0","0","0","0","0","0","13","13","8","1","0","0","0"
"西多摩","400","10","774","0","1","30","15","1","6","1","1","0","0","0","0","0","0","0","0","1","0","0","2","1","14","14","8","1","1","1","1"
"南多摩","689","26","1484","2","0","13","37","1","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","14","14","9","1","0","0","0"
"多摩立川","946","21","1713","2","1","32","25","1","1","3","2","3","0","0","0","0","1","0","0","0","0","0","3","1","21","21","14","2","1","1","1"
"多摩府中","1573","42","3554","1","0","58","136","4","5","6","0","1","1","2","0","0","2","0","0","1","0","0","29","3","33","33","21","3","3","3","3"
"多摩小平","1313","20","3003","3","4","46","89","21","6","4","4","0","1","0","0","0","0","0","1","3","0","0","22","3","23","23","15","2","2","2","2"
"島しょ","45","9","84","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","1","1"
"合計","18707","416","42022","65","32","642","1427","83","38","41","58","27","9","10","6","1","18","0","2","16","2","2","133","32","418","418","264","39","25","25","25"
