"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","7","8","0"
"1〜4歳","0","0","0","0","0","0","6","25","0"
"5〜9歳","0","0","0","0","0","0","3","0","0"
"10〜14歳","0","0","0","0","0","0","2","0","0"
"15〜19歳","0","0","0","0","0","0","0","0","0"
"20〜24歳","10","3","2","9","0","0","0","0","0"
"25〜29歳","28","11","5","13","0","0","0","0","0"
"30〜34歳","15","5","11","8","1","1","1","0","0"
"35〜39歳","16","8","9","9","0","3","0","2","0"
"40〜44歳","11","8","2","11","0","0","2","0","0"
"45〜49歳","10","2","3","4","0","0","1","1","0"
"50〜54歳","5","1","0","3","1","1","1","0","0"
"55〜59歳","2","0","2","0","0","0","0","2","0"
"60〜64歳","5","0","0","0","0","0","4","1","0"
"65〜69歳","0","0","0","0","0","0","6","0","0"
"70歳以上","0","0","0","1","0","0","42","4","0"
"合計","102","38","34","58","2","5","75","43","0"
