"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","9","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","","","","","",""
"中央区","12","0","0","4","12","2","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","14","4","5","1","21","1","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"新宿区","21","0","0","17","11","3","0","1","0","0","0","0","0","0","0","1","0","0","2","0","0","0","","","","","",""
"文京","21","0","0","2","4","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"台東","12","1","0","5","18","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","12","1","0","2","21","4","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"江東区","30","0","2","15","77","3","1","0","5","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","11","0","0","2","24","7","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","4","1","0","8","10","1","0","1","3","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"大田区","36","0","6","10","82","8","0","5","6","1","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"世田谷","36","0","2","14","44","6","0","2","4","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","10","0","1","0","10","3","0","1","2","0","0","0","0","0","0","1","0","0","0","0","3","0","","","","","",""
"中野区","11","0","0","2","31","1","0","1","4","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","28","0","3","4","19","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","7","0","0","2","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","6","0","0","6","14","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","10","1","0","2","19","0","2","1","4","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","14","0","0","3","20","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","24","0","2","13","37","2","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"足立","30","2","0","10","40","4","0","2","6","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","17","0","0","3","19","6","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","35","0","1","20","42","1","1","0","2","0","1","4","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","22","0","3","38","63","6","0","2","11","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","19","0","0","19","45","3","0","4","3","1","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","9","0","0","3","28","0","0","4","0","0","0","5","0","0","0","0","0","0","0","0","3","0","","","","","",""
"南多摩","14","0","0","9","23","2","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","25","1","2","20","42","3","1","3","2","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"多摩府中","52","0","0","12","63","5","0","1","10","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","24","1","1","27","76","6","0","3","6","0","0","2","2","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","12","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","587","12","28","275","928","82","5","40","93","2","1","16","10","5","0","3","0","1","3","0","7","3","","","","","",""
