"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","26","3","2","7","20","2","14","1","14","0","11","2","0","0","0","1","0","0","0","0","","","","","",""
"区南部","47","3","2","3","29","3","11","3","7","0","15","3","2","0","0","0","0","0","0","0","","","","","",""
"区西南部","64","0","0","0","18","1","3","0","2","0","9","1","0","0","0","1","0","0","0","0","","","","","",""
"区西部","53","0","0","0","36","7","3","0","4","0","6","1","2","0","0","3","0","0","0","0","","","","","",""
"区西北部","47","0","3","0","18","0","12","0","6","0","5","5","1","0","0","1","0","0","0","0","","","","","",""
"区東北部","51","0","1","2","9","3","13","2","7","0","3","5","1","0","0","0","0","0","1","0","","","","","",""
"区東部","41","1","2","2","18","0","17","0","8","0","14","5","1","0","0","1","0","0","0","0","","","","","",""
"西多摩","11","1","0","1","7","1","3","0","3","0","0","15","0","0","0","1","0","0","0","0","","","","","",""
"南多摩","31","0","0","13","26","6","21","7","8","0","24","7","4","0","0","1","0","0","0","0","","","","","",""
"北多摩西部","18","0","0","1","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","39","0","0","0","4","1","4","1","2","0","8","1","4","0","0","1","0","1","1","0","","","","","",""
"北多摩北部","28","2","0","2","13","2","1","2","1","1","3","6","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","465","10","10","31","199","26","103","16","63","1","98","52","15","0","0","10","0","1","2","0","","","","","",""
