"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","9","0","0","2","22","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","24","1","0","3","17","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","21","1","1","11","17","0","0","1","5","0","0","0","1","0","0","0","0","0","0","0","2","0","","","","","",""
"文京","14","0","0","0","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"台東","10","0","1","3","17","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","21","0","0","1","17","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","33","0","1","8","41","5","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","17","0","0","2","27","1","1","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","12","0","0","4","36","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","49","1","3","10","66","2","0","1","4","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","46","1","0","8","38","2","6","1","3","0","0","1","1","0","0","0","1","0","0","0","1","0","","","","","",""
"渋谷区","15","0","0","1","6","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","40","0","1","2","22","3","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","40","0","0","4","14","1","0","3","3","0","0","3","0","0","0","2","0","0","0","0","0","0","","","","","",""
"池袋","20","0","2","1","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"北区","19","0","0","1","27","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","34","1","0","4","13","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","20","0","0","9","20","5","0","1","0","0","0","2","0","0","0","0","0","0","0","0","1","0","","","","","",""
"練馬区","61","0","0","26","42","2","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","75","0","3","9","73","1","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","63","0","0","5","18","0","1","0","2","1","1","0","1","0","0","0","0","0","0","0","2","0","","","","","",""
"江戸川","28","0","1","6","41","1","0","1","3","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","35","1","0","10","54","3","0","0","1","0","0","5","0","0","0","1","0","0","0","0","0","0","","","","","",""
"町田市","63","0","0","12","51","1","0","4","1","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","23","0","0","3","24","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","31","2","0","10","29","1","0","1","7","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","37","1","0","10","18","0","0","1","6","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","97","0","3","16","64","4","0","1","4","0","0","2","1","0","0","1","0","0","0","1","2","2","","","","","",""
"多摩小平","76","4","4","23","82","2","1","0","8","0","0","1","0","0","0","2","0","0","0","0","0","1","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1040","13","20","204","913","41","12","21","70","1","1","38","5","0","0","6","1","0","0","1","9","5","","","","","",""
