"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","7","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","18","1","2","0","22","4","0","2","11","0","1","0","0","1","2","0","0","0","0","0","0","0","0"
"1歳","88","2","4","2","64","15","1","2","20","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"2歳","74","0","1","3","37","10","4","2","0","0","0","1","0","3","0","0","0","1","0","0","0","0","0"
"3歳","115","0","0","10","34","15","0","2","1","0","0","0","0","6","1","0","0","0","0","0","0","0","0"
"4歳","161","0","1","10","33","21","1","5","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"5歳","172","0","2","15","36","9","1","8","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"6歳","214","0","1","21","27","9","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"7歳","230","0","1","13","21","6","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","210","0","3","12","19","3","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"9歳","168","0","0","6","12","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10〜14歳","680","0","0","17","21","3","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"15〜19歳","170","0","0","3","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","210","2","2","15","68","1","0","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"30〜39歳","307","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"40〜49歳","180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0"
"50〜59歳","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"80歳以上","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","3188","5","17","127","405","96","7","33","32","1","2","1","1","24","4","0","0","6","0","0","0","0","1"
