"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","13","0","0","16","3","0","0","2","0","0","0","0","0","0","1","0","0","0","0"
"〜1歳","2","19","3","1","159","11","1","0","40","0","0","0","1","0","0","0","0","0","2","0"
"1歳","4","37","7","10","369","33","7","1","43","1","1","0","5","0","0","0","0","0","4","0"
"2歳","8","18","13","8","287","38","3","3","0","0","0","3","1","0","0","0","0","0","0","0"
"3歳","14","6","18","28","262","51","2","8","2","0","0","6","0","1","0","0","0","0","2","0"
"4歳","15","1","12","44","290","14","6","16","0","0","0","8","3","0","0","2","0","0","0","0"
"5歳","11","0","13","54","207","36","2","21","0","0","0","15","0","0","0","1","0","0","2","0"
"6歳","24","0","7","44","178","15","1","11","0","0","1","9","0","0","0","1","0","0","1","0"
"7歳","15","0","5","45","133","12","2","11","1","0","2","6","0","0","0","1","0","1","0","0"
"8歳","9","0","3","31","92","12","0","5","0","0","0","4","0","0","0","3","0","0","1","0"
"9歳","15","0","1","29","85","4","1","3","0","0","1","2","0","0","0","0","0","0","1","0"
"10〜14歳","31","0","2","34","230","6","0","3","0","0","0","15","0","0","0","0","0","0","0","0"
"15〜19歳","7","0","0","4","45","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0"
"20〜29歳","15","0","0","20","299","1","0","0","0","2","1","3","0","0","0","3","0","0","0","0"
"30〜39歳","19","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","0","0","0"
"40〜49歳","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0"
"50〜59歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"60〜69歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"合計","219","94","84","352","2652","236","25","82","88","3","6","71","10","1","1","27","0","1","16","1"
