"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","12","0","1","5","3","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","19","2","1","83","10","1","2","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","44","5","3","205","42","10","5","22","0","0","4","0","3","1","1","0","0","0","0","0","0","0"
"2歳","0","21","7","5","194","45","3","1","5","0","0","1","0","4","0","0","0","0","0","0","0","0","0"
"3歳","1","9","5","14","189","41","4","3","0","0","0","1","0","5","1","0","0","0","0","0","1","0","0"
"4歳","0","4","10","36","162","39","8","9","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"5歳","0","0","2","27","209","31","2","14","0","0","0","1","0","7","0","0","0","0","0","0","1","0","0"
"6歳","0","0","15","34","156","21","2","5","0","0","0","0","0","9","1","0","0","0","0","0","0","0","0"
"7歳","0","1","3","37","142","8","0","5","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0"
"8歳","0","0","5","28","126","3","2","7","0","0","0","0","0","8","0","0","0","0","0","0","1","0","0"
"9歳","0","1","7","16","103","4","1","2","0","0","0","0","0","4","0","0","0","0","0","0","2","0","0"
"10〜14歳","0","0","1","20","285","4","2","7","0","1","0","1","0","2","0","0","0","0","0","0","2","0","0"
"15〜19歳","0","0","0","1","106","0","0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0"
"20〜29歳","0","12","4","15","661","4","1","0","0","0","0","0","0","0","1","0","0","4","0","0","2","0","1"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"合計","2","123","66","238","2626","255","37","61","68","1","0","8","1","56","5","1","0","14","1","1","9","0","1"
