"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","2","10","1","1","23","1","38","0","2","14","0","1","0","0","1","0","0","0","1","0","0","","","","","",""
"区南部","1","14","1","1","15","0","38","0","1","15","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","2","24","0","0","17","0","36","1","1","10","0","2","0","0","3","0","0","0","0","0","0","","","","","",""
"区西部","4","20","0","6","26","0","51","1","6","6","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","1","27","1","3","39","1","87","0","4","24","2","2","0","0","0","0","0","0","1","0","0","","","","","",""
"区東北部","0","7","1","1","23","0","48","0","1","15","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区東部","1","26","2","1","31","0","49","0","2","19","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","1","0","1","5","0","7","0","2","8","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","2","31","1","0","22","1","69","0","5","28","1","1","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩西部","0","11","1","1","14","2","30","0","0","11","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","12","2","0","12","1","49","0","4","17","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","10","2","4","22","1","66","1","6","8","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","13","193","12","19","249","7","568","3","34","175","8","8","1","0","6","0","0","0","2","0","1","","","","","",""
