"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","2","8","14","57","17","1","1","3","0","0","2","0","1","0","3","0","0","0","0","","","","","",""
"区南部","5","0","4","24","64","6","1","5","6","2","2","1","1","2","0","1","0","0","0","0","","","","","",""
"区西南部","2","0","1","6","42","7","0","0","7","0","1","4","0","0","0","1","1","0","0","0","","","","","",""
"区西部","1","0","2","10","36","18","3","1","6","0","0","6","0","0","0","2","0","0","0","0","","","","","",""
"区西北部","2","0","3","6","25","5","0","0","8","1","1","7","0","0","0","1","0","0","0","0","","","","","",""
"区東北部","6","0","2","24","58","11","1","1","8","0","5","7","1","0","0","2","0","0","1","0","","","","","",""
"区東部","3","1","4","23","52","5","1","4","4","0","5","0","0","1","0","2","0","0","0","0","","","","","",""
"西多摩","1","0","2","3","12","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","3","0","4","38","69","19","2","10","6","4","2","3","1","1","0","2","0","0","0","0","","","","","",""
"北多摩西部","0","0","1","5","16","1","1","0","1","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","2","11","18","7","0","0","6","0","1","0","2","0","0","1","0","0","0","0","","","","","",""
"北多摩北部","0","0","4","16","30","2","1","1","2","0","1","1","1","0","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","23","3","38","180","479","99","11","23","58","8","18","32","6","5","0","16","1","0","1","0","","","","","",""
