"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","27","3","5","14","3","0","0","0","0","",""
"区南部","2","0","0","0","0","0","0","0","0","",""
"区西南部","10","8","0","0","0","0","1","0","0","",""
"区西部","20","8","20","1","0","0","10","1","0","",""
"区西北部","12","5","5","0","0","0","1","1","0","",""
"区東北部","10","2","0","0","0","0","1","0","0","",""
"区東部","15","1","1","1","1","0","1","1","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","6","1","4","0","1","0","1","0","0","",""
"北多摩西部","8","0","0","3","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","1","0","0","",""
"北多摩北部","0","0","0","0","0","0","3","0","0","",""
"島しょ","0","0","0","0","0","0","1","0","0","",""
"合計","110","28","35","19","5","0","20","3","0","",""
