"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","21","24","0","0","19","7","0","0","3","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0"
"〜1歳","124","21","2","0","113","6","0","0","34","0","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"1歳","376","23","12","11","332","34","5","3","67","0","1","1","4","2","0","2","0","0","0","0","1","2","0","0","0","0","0","2","0"
"2歳","455","12","12","29","267","38","1","6","6","0","0","2","3","0","0","1","0","0","0","0","0","6","2","0","1","0","0","4","1"
"3歳","531","4","7","49","267","41","1","8","4","0","0","2","0","1","0","1","0","0","0","0","0","3","1","1","1","0","1","2","1"
"4歳","718","1","5","78","274","42","1","16","2","1","0","6","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0"
"5歳","792","0","2","91","265","43","1","12","1","0","1","7","1","1","0","0","0","0","0","0","1","3","0","0","0","0","0","3","0"
"6歳","946","0","6","91","220","15","0","17","1","0","0","5","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","4","0"
"7歳","1024","0","0","72","196","19","0","8","0","0","0","3","1","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1"
"8歳","857","0","2","46","165","7","0","4","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","725","0","0","46","138","4","0","5","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","1866","0","3","74","461","9","0","5","0","0","0","3","0","0","0","1","0","0","3","0","0","2","0","0","0","0","0","2","0"
"15〜19歳","428","0","1","3","132","4","0","1","0","0","0","2","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"20〜29歳","632","0","5","32","548","29","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0"
"30〜39歳","1095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0","0","0","0","0","3","0"
"40〜49歳","970","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","2","1","1","0","0","0","1","0"
"50〜59歳","414","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","5","1","1","1","1","0","4","1"
"60〜69歳","208","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","1","1","0","0","0","8","0"
"70〜79歳","106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","6","0"
"80歳以上","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","1","0","0","7","1"
"合計","12317","85","57","622","3397","298","9","87","118","1","4","34","17","5","0","14","0","2","4","0","4","61","6","4","5","2","2","53","5"
