"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","8","0","0","13","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","8","2","0","50","3","7","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","13","5","5","118","2","37","7","38","3","1","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2歳","5","8","5","6","95","5","35","8","10","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"3歳","9","3","3","27","77","5","18","28","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","5","1","3","37","95","4","10","35","2","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","4","1","1","42","67","6","6","38","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","4","0","1","48","41","15","3","32","0","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","12","0","2","48","45","8","2","18","1","0","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","9","0","1","36","42","7","2","14","0","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"9歳","8","0","1","25","38","3","1","11","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","11","0","1","22","60","8","5","11","0","2","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","0","2","19","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","1","1","23","104","0","4","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","14","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","104","43","26","321","864","67","131","204","64","16","12","13","1","0","8","0","2","7","0","0","0","0","0","0","0","0","0","0"
