"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","4","3","82","0","0","1","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"中央区","1","0","105","0","0","4","17","0","2","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"みなと","3","1","139","1","2","9","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"新宿区","2","3","127","0","0","11","12","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"文京","0","5","239","0","0","8","10","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"台東","3","1","112","1","0","1","18","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","1","5","51","0","0","3","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","","","","","","",""
"江東区","2","2","405","0","3","24","41","7","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","4","1","157","1","1","12","19","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","1","1","128","1","0","7","8","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","3","2","249","1","5","10","60","7","0","3","4","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"世田谷","13","9","474","0","1","40","48","2","1","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"渋谷区","1","1","76","0","0","2","8","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"中野区","3","1","422","1","0","34","21","7","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","5","3","220","0","0","8","24","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"池袋","1","1","233","2","0","5","12","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"北区","5","7","211","0","4","14","24","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","4","3","241","0","1","7","22","4","0","6","3","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","6","8","334","0","1","6","30","5","0","1","3","0","0","1","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"練馬区","6","3","341","2","13","21","33","6","2","9","2","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"足立","1","5","397","1","5","5","38","3","1","20","2","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","4","4","205","1","0","2","22","2","2","4","2","0","0","0","0","0","0","0","0","0","0","0","0","6","","","","","","",""
"江戸川","6","2","354","0","2","15","25","3","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"八王子市","3","0","749","0","1","19","73","3","1","10","2","0","1","0","2","1","0","0","0","0","0","0","0","2","","","","","","",""
"町田市","1","2","718","0","0","27","65","5","1","4","3","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"西多摩","0","5","171","0","0","3","11","2","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"南多摩","6","3","289","0","1","12","19","9","0","5","0","1","2","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","3","1","264","0","0","23","27","11","0","0","1","0","2","0","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩府中","9","9","764","1","1","38","69","8","0","12","2","0","0","0","0","0","1","0","0","1","0","0","1","2","","","","","","",""
"多摩小平","5","5","537","1","3","51","56","8","0","8","3","0","1","0","0","0","0","0","0","0","0","1","0","4","","","","","","",""
"島しょ","0","0","7","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","106","96","8801","14","44","422","823","111","11","104","44","2","9","3","5","1","7","0","0","1","0","2","1","18","","","","","","",""
