"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","6","5","0","0","7","0","1","0","2","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","1","0"
"〜1歳","44","9","2","2","71","3","0","1","30","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","1"
"1歳","102","9","10","15","154","3","1","1","49","0","0","0","1","0","0","0","0","0","0","0","2","2","0","0","0","1","0","1","1"
"2歳","116","2","3","24","134","10","1","2","6","0","0","4","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
"3歳","168","0","3","52","106","4","2","4","1","0","0","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"4歳","208","0","2","66","108","16","2","2","2","0","0","14","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0"
"5歳","256","0","5","77","105","12","2","11","0","0","0","13","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"6歳","275","0","1","66","96","9","5","5","0","0","0","20","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"7歳","285","0","0","60","65","13","1","4","1","0","0","22","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","238","0","0","66","61","7","0","2","0","0","0","11","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","189","0","0","35","53","5","0","2","0","0","0","12","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","654","0","4","72","121","3","3","1","0","0","2","8","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0"
"15〜19歳","190","0","0","9","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"20〜29歳","157","0","1","45","188","1","0","0","0","0","2","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","299","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","325","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","1","1","0","0","0","2","0"
"60〜69歳","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","3","0"
"70〜79歳","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"80歳以上","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","6","0"
"合計","3860","25","31","589","1303","86","18","35","91","0","4","111","5","1","2","14","1","0","5","0","5","22","1","1","0","1","1","19","2"
