"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","4","11","2","0","9","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","16","7","3","1","61","3","1","0","15","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"1歳","58","17","6","5","150","6","0","2","20","0","0","0","2","1","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1"
"2歳","84","16","7","16","120","8","0","2","6","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"3歳","116","5","3","25","98","9","1","2","2","0","0","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","135","1","2","40","88","14","0","6","0","0","0","5","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5歳","180","0","6","47","83","8","0","5","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","180","0","0","47","54","5","1","5","0","0","0","7","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","1"
"7歳","210","0","0","34","45","5","0","3","0","1","0","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","159","0","2","30","41","4","0","5","0","0","0","7","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1"
"9歳","124","0","1","33","23","1","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"10〜14歳","271","0","1","61","86","4","0","2","0","1","0","8","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","66","0","0","2","23","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","113","1","0","14","205","2","0","2","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"40〜49歳","186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","1","0"
"70〜79歳","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","2","0","0","0","2"
"80歳以上","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0"
"合計","2265","58","33","355","1086","70","3","35","44","3","1","52","4","3","0","6","1","1","4","0","1","13","2","2","5","1","2","8","5"
