"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","2","1","5","23","42","2","33","12","7","0","5","3","1","1","0","1","0","0","0","0","0","0","","","","","",""
"区南部","1","2","16","44","79","8","20","10","7","0","6","3","1","0","0","3","0","0","0","0","0","0","","","","","",""
"区西南部","1","3","13","62","96","1","42","8","8","0","5","0","5","0","0","1","0","1","0","0","0","0","","","","","",""
"区西部","0","3","8","29","78","6","28","1","8","0","4","1","0","1","0","1","0","0","0","0","0","0","","","","","",""
"区西北部","0","0","8","52","74","11","31","30","12","0","6","8","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","0","0","8","63","98","10","16","21","15","0","3","5","1","0","0","3","0","0","0","0","1","0","","","","","",""
"区東部","1","1","14","61","114","6","33","12","9","0","1","9","2","0","0","1","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","11","25","3","8","1","1","0","0","2","0","0","0","0","0","0","2","0","0","0","","","","","",""
"南多摩","0","2","9","94","184","7","27","25","13","1","8","9","4","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","1","20","57","2","9","15","7","0","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","9","58","110","4","23","23","5","0","12","3","0","0","0","1","0","0","1","0","0","0","","","","","",""
"北多摩北部","0","0","10","66","68","3","10","9","9","0","0","5","0","1","0","1","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","5","12","102","583","1025","63","280","167","101","1","51","50","14","3","0","13","0","2","3","0","1","0","","","","","",""
