"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","19","0","0"
"1〜4歳","0","0","0","0","0","0","11","0","0"
"5〜9歳","0","0","0","0","0","0","0","1","0"
"10〜14歳","0","0","0","0","0","0","3","0","0"
"15〜19歳","11","0","0","2","1","0","4","0","0"
"20〜24歳","41","13","10","23","2","2","1","0","1"
"25〜29歳","42","23","11","35","3","2","0","0","0"
"30〜34歳","52","19","19","34","3","2","0","0","0"
"35〜39歳","38","16","25","23","3","6","0","0","0"
"40〜44歳","31","18","24","18","0","0","1","1","1"
"45〜49歳","26","8","11","10","0","3","2","1","0"
"50〜54歳","7","14","9","5","1","1","2","0","0"
"55〜59歳","2","7","4","1","0","0","3","0","0"
"60〜64歳","2","2","4","4","0","0","3","0","1"
"65〜69歳","2","2","0","0","1","0","5","0","0"
"70歳以上","0","4","0","1","1","0","25","2","1"
"合計","254","126","117","156","15","16","79","5","4"
