"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","38","0","0","1","16","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","5","4","0","2","0","0"
"中央区","8","0","0","0","2","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"みなと","30","0","0","0","15","5","0","0","1","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","7","6","1","1","0","0"
"新宿区","69","0","0","0","73","1","0","7","4","0","0","0","0","2","2","0","0","3","0","0","0","1","0","0","7","6","2","2","0","0"
"文京","23","0","0","9","22","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","4","3","1","1","0","0"
"台東","69","0","0","2","43","4","0","1","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"墨田区","44","0","0","0","33","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"江東区","51","0","0","9","29","1","0","0","2","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","4","3","1","0","0","0"
"品川区","76","0","1","2","63","4","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","0","0","0","0"
"目黒区","13","0","0","2","37","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"大田区","120","0","0","9","97","3","0","6","8","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","10","9","1","1","0","0"
"世田谷","71","0","1","3","89","8","0","1","1","0","0","0","1","10","1","0","0","0","0","0","0","0","0","0","9","8","0","2","0","0"
"渋谷区","67","0","1","4","69","5","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","5","4","1","2","0","0"
"中野区","95","0","0","1","80","9","0","4","3","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"杉並","18","0","0","0","39","2","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"池袋","8","0","0","0","7","0","0","0","0","0","1","3","0","0","0","0","0","4","0","0","0","0","0","0","5","4","1","1","0","0"
"長崎","0","0","0","0","9","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"北区","105","0","1","6","34","17","0","2","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"荒川区","22","0","0","0","15","3","0","0","1","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","3","2","1","0","0","0"
"板橋区","81","0","1","0","29","5","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"練馬区","165","0","0","1","44","0","0","2","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","6","5","0","0","0","0"
"足立","132","0","0","0","36","11","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"葛飾区","156","0","8","5","30","25","0","2","5","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
