"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","21","9","2","0","0","11","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","0","0","0","5","0","0","0","1"
"〜1歳","67","9","4","0","2","31","1","1","2","4","0","0","0","0","0","0","0","0","1","0","0","3","0","2","2","1","0","0","1","1","0","0","0"
"1歳","161","10","17","7","5","88","1","12","15","16","1","0","0","0","0","0","0","0","0","0","0","7","1","1","1","5","0","2","1","6","0","0","1"
"2歳","190","9","4","10","17","86","3","9","14","6","0","0","0","1","0","1","0","0","0","0","0","3","0","1","0","1","0","0","2","1","0","0","0"
"3歳","194","5","1","6","27","69","2","7","35","5","0","0","1","0","0","0","0","0","1","0","0","3","1","0","0","1","0","1","2","1","0","0","1"
"4歳","253","0","1","1","43","69","9","6","62","1","0","1","0","0","0","2","0","0","0","0","0","3","0","1","0","1","1","1","2","1","0","0","0"
"5歳","279","5","0","1","36","82","6","8","63","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","348","8","0","3","31","45","8","4","53","1","0","1","0","0","0","0","0","0","2","0","0","2","0","0","0","1","0","1","1","1","0","0","0"
"7歳","394","5","1","1","50","55","7","8","32","0","0","0","0","0","0","1","0","0","1","0","0","2","0","0","0","1","0","0","1","1","0","0","0"
"8歳","379","4","0","2","45","50","10","4","40","0","0","0","0","0","0","0","0","0","4","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"9歳","375","7","0","0","38","38","5","1","31","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","1580","45","1","1","57","84","20","2","19","0","0","0","0","1","0","0","0","0","11","0","0","4","0","1","1","1","0","0","3","1","0","0","0"
"15〜19歳","730","42","0","0","8","9","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"20〜29歳","507","73","0","2","30","101","0","3","2","0","0","0","0","0","0","3","0","0","3","0","0","3","1","0","1","0","0","0","2","0","0","0","1"
"30〜39歳","586","73","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0"
"40〜49歳","874","103","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","1","0","4","1","0","0","0","0","0","4","0","0","0","1"
"50〜59歳","699","126","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","9","6","0","0","1","0","0","8","1","0","0","6"
"60〜69歳","251","64","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","9","6","1","0","0","0","0","8","0","0","0","6"
"70〜79歳","120","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","5","0","0","1","1","0","15","2","0","0","5"
"80歳以上","84","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36","25","2","1","4","1","0","29","4","2","0","23"
"合計","8092","726","31","34","389","818","73","65","368","35","1","5","1","3","0","19","0","0","27","1","0","115","47","9","6","18","3","5","89","20","2","0","45"
