"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","3","0","0","2","4","1","4","1","0","1","0","0","0","0","0","0","1","1","0","0","0","2","","","","","",""
"中央区","2","5","0","0","0","3","1","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","5","3","1","0","3","12","0","26","2","0","1","0","0","0","0","0","0","0","0","0","0","1","1","","","","","",""
"新宿区","3","9","1","0","9","11","0","30","0","0","2","0","0","0","0","0","0","0","2","0","0","0","3","","","","","",""
"文京","6","9","0","0","6","4","3","32","2","1","0","0","0","0","0","0","0","0","0","0","0","0","6","","","","","",""
"台東","2","5","1","1","3","16","1","47","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","2","8","0","1","6","7","0","18","11","0","0","0","0","0","0","0","0","0","6","0","0","1","3","","","","","",""
"江東区","10","8","0","0","8","17","1","97","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","6","0","2","4","10","0","23","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","4","3","5","0","2","1","0","28","3","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","11","18","1","2","6","46","0","81","17","2","8","0","0","0","0","0","0","0","0","0","0","1","1","","","","","",""
"世田谷","22","20","4","0","11","22","1","97","7","0","8","1","1","0","0","0","0","2","2","0","0","0","3","","","","","",""
"渋谷区","1","6","0","0","2","3","0","15","3","1","1","0","0","0","0","1","0","0","0","0","0","0","1","","","","","",""
"中野区","14","8","1","0","17","8","1","47","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","12","16","0","1","7","8","0","46","7","0","0","0","0","0","0","0","0","0","5","0","0","0","3","","","","","",""
"池袋","2","9","4","0","1","9","0","51","2","2","2","0","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"北区","5","14","0","1","8","9","0","53","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","8","8","2","0","11","10","0","50","1","0","2","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"板橋区","2","8","0","0","7","7","0","40","5","1","0","0","0","0","0","0","0","0","1","0","0","0","3","","","","","",""
"練馬区","19","23","0","2","10","16","0","95","2","1","9","0","1","0","0","5","0","0","0","0","0","0","0","","","","","",""
"足立","12","18","5","4","11","19","0","64","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","14","11","0","2","1","14","2","31","5","1","1","0","0","0","0","0","0","1","4","0","0","1","3","","","","","",""
"江戸川","11","11","3","0","7","18","0","91","2","1","1","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"八王子市","11","22","1","0","14","32","1","133","6","0","3","0","0","0","0","0","0","0","0","0","0","1","2","","","","","",""
"町田市","5","10","0","1","7","12","0","70","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","2","10","0","0","2","8","0","40","1","0","0","0","0","0","0","0","0","0","2","0","0","0","2","","","","","",""
"南多摩","0","9","2","0","5","7","0","46","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","8","21","0","2","7","14","0","81","6","0","4","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"多摩府中","30","35","1","2","25","32","0","163","9","3","3","0","1","0","0","0","0","0","7","0","0","0","5","","","","","",""
"多摩小平","9","22","1","1","34","24","0","150","7","2","2","0","1","0","0","0","0","0","7","0","0","0","16","","","","","",""
"島しょ","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","232","360","33","22","236","403","12","1761","112","23","55","1","6","0","0","8","0","4","39","0","0","5","56","","","","","",""
