"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","5","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","2","0","0"
"中央区","0","0","0","2","25","19","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"みなと","0","0","3","7","19","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","1","1","0","0"
"新宿区","0","0","0","2","24","7","0","0","1","0","0","0","1","1","1","0","0","1","0","2","0","0","0","0","7","6","2","2","0","0"
"文京","0","0","0","2","7","1","0","0","1","0","0","0","1","2","0","0","0","2","0","0","0","0","0","0","4","3","1","1","0","0"
"台東","0","0","0","1","27","0","2","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"墨田区","0","0","0","0","2","0","10","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","4","3","0","1","0","0"
"江東区","0","0","0","9","24","2","0","1","2","0","0","1","1","0","1","0","0","1","0","0","0","0","0","0","4","3","1","0","0","0"
"品川区","0","0","0","2","65","5","1","1","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","7","6","0","0","0","0"
"目黒区","0","0","0","0","5","6","0","0","2","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"大田区","0","0","3","7","37","21","0","5","5","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","10","9","1","1","0","0"
"世田谷","0","0","2","1","31","4","0","4","8","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","9","8","2","2","0","0"
"渋谷区","0","0","0","0","12","3","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","1","2","0","0"
"中野区","0","0","0","1","26","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"杉並","0","0","0","0","22","3","0","4","6","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"池袋","0","0","0","1","1","3","1","0","1","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","6","5","1","1","0","0"
"北区","0","0","0","1","25","2","0","0","7","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"荒川区","0","0","0","8","7","1","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","3","2","1","0","0","0"
"板橋区","0","0","0","2","14","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","7","6","0","1","0","0"
"練馬区","0","0","0","2","19","2","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","6","5","0","0","0","0"
"足立","0","0","0","0","23","4","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"葛飾区","0","0","0","8","32","8","2","1","3","0","0","0","3","4","1","0","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
"江戸川","1","0","0","11","25","7","0","0","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"八王子","0","0","0","0","6","2","0","0","1","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","3","2","1","1","0","0"
"秋川","0","0","0","1","11","6","0","0","1","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0"
"町田市","0","0","0","0","18","9","0","4","1","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","3","2","1","0","0","0"
"多摩川","0","0","0","0","8","1","0","0","3","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"南多摩","2","0","0","3","31","12","0","1","1","0","1","3","0","1","2","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"多摩立川","1","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
"村山大和","0","0","0","2","5","1","0","0","2","0","0","0","2","0","2","0","0","1","0","0","0","0","0","0","3","2","1","0","0","0"
"府中小金井","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"狛江調布","3","0","0","2","6","4","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"三鷹武蔵野","0","0","0","1","16","7","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","2","1","0","0"
"多摩小平","1","0","0","1","22","7","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","4","3","0","1","0","0"
"多摩東村山","1","0","0","2","21","4","0","0","4","0","0","0","0","1","1","0","2","0","0","0","0","0","0","0","4","3","1","1","0","0"
"島しょ","2","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0"
"合計","11","0","8","80","630","154","20","29","77","1","4","6","15","31","12","1","2","11","0","2","2","3","0","4","178","142","14","25","0","0"
